ECG Signal,Q-Point,R-Peak,S-Point,P-Wave Start,P-Wave Peak,P-Wave End,T-Wave Start,T-Wave Peak,T-Wave End
31.291,0,0,0,0,0,0,0,0,0
32.417,0,0,0,0,0,0,0,0,0
33.582,0,0,0,0,0,0,0,0,0
34.795,0,0,0,0,0,0,0,0,0
36.063,0,0,0,0,0,0,0,0,0
37.392,0,0,0,0,0,0,0,0,0
38.781,0,0,0,0,0,0,0,0,0
40.232,0,0,0,0,0,0,0,0,0
41.75,0,0,0,0,0,0,0,0,0
43.342,0,0,0,0,0,0,0,0,0
45.016,0,0,0,0,0,0,0,0,0
46.778,0,0,0,0,0,0,0,0,0
48.633,0,0,0,0,0,0,0,0,0
50.586,0,0,0,0,0,0,0,0,0
52.642,0,0,0,0,0,0,0,0,0
54.807,0,0,0,0,0,0,0,0,0
57.086,0,0,0,0,0,0,0,0,0
59.484,0,0,0,0,0,0,0,0,0
62.007,0,0,0,0,0,0,0,0,0
64.659,0,0,0,0,0,0,0,0,0
67.445,0,0,0,0,0,0,0,0,0
70.373,0,0,0,0,0,0,0,0,0
73.448,0,0,0,0,0,0,0,0,0
76.677,0,0,0,0,0,0,0,0,0
80.065,0,0,0,0,0,0,0,0,0
83.614,0,0,0,0,0,0,0,0,0
87.329,0,0,0,0,0,0,0,0,0
91.212,0,0,0,0,0,0,0,0,0
95.266,0,0,0,0,0,0,0,0,0
99.492,0,0,0,0,0,0,0,0,0
103.89,0,0,0,0,0,0,0,0,0
108.462,0,0,0,0,0,0,0,0,0
113.208,0,0,0,0,0,0,0,0,0
118.133,0,0,0,0,0,0,0,0,0
123.241,0,0,0,0,0,0,0,0,0
128.535,0,0,0,0,0,0,0,0,0
134.012,0,0,0,0,0,0,0,0,0
139.67,0,0,0,0,0,0,0,0,0
145.503,0,0,0,0,0,0,0,0,0
151.501,0,0,0,0,0,0,0,0,0
157.652,0,0,0,0,0,0,0,0,0
163.941,0,0,0,0,0,0,0,0,0
170.343,0,0,0,0,0,0,0,0,0
176.84,0,0,0,0,0,0,0,0,0
183.41,0,0,0,0,0,0,0,0,0
190.036,0,0,0,0,0,0,0,0,0
196.704,0,0,0,0,0,0,0,0,0
203.4,0,0,0,0,0,0,0,0,0
210.104,0,0,0,0,0,0,0,0,0
216.797,0,0,0,0,0,0,0,0,0
223.456,0,0,0,0,0,0,0,0,0
230.058,0,0,0,0,0,0,0,0,0
236.586,0,0,0,0,0,0,0,0,0
243.026,0,0,0,0,0,0,0,0,0
249.365,0,0,0,0,0,0,0,0,0
255.6,0,0,0,0,0,0,0,0,0
261.73,0,0,0,0,0,0,0,0,0
267.766,0,0,0,0,0,0,0,0,0
273.731,0,0,0,0,0,0,0,0,0
279.645,0,0,0,0,0,0,0,0,0
285.522,0,0,0,0,0,0,0,0,0
291.368,0,0,0,0,0,0,0,0,0
297.173,0,0,0,0,0,0,0,0,0
302.923,0,0,0,0,0,0,0,0,0
308.6,0,0,0,0,0,0,0,0,0
314.182,0,0,0,0,0,0,0,0,0
319.646,0,0,0,0,0,0,0,0,0
324.968,0,0,0,0,0,0,0,0,0
330.118,0,0,0,0,0,0,0,0,0
335.06,0,0,0,0,0,0,0,0,0
339.756,0,0,0,0,0,0,0,0,0
344.158,0,0,0,0,0,0,0,0,0
348.216,0,0,0,0,0,0,0,0,0
351.864,0,0,0,0,0,0,0,0,0
355.017,0,0,0,0,0,0,0,0,0
357.588,0,0,0,0,0,0,0,0,0
359.494,0,0,0,0,0,0,0,0,0
360.663,0,0,0,0,0,0,0,0,0
361.048,0,0,0,0,0,0,0,1,0
360.614,0,0,0,0,0,0,0,0,0
359.34,0,0,0,0,0,0,0,0,0
357.218,0,0,0,0,0,0,0,0,0
354.245,0,0,0,0,0,0,0,0,0
350.419,0,0,0,0,0,0,0,0,0
345.747,0,0,0,0,0,0,0,0,0
340.24,0,0,0,0,0,0,0,0,0
333.914,0,0,0,0,0,0,0,0,0
326.789,0,0,0,0,0,0,0,0,0
318.884,0,0,0,0,0,0,0,0,0
310.226,0,0,0,0,0,0,0,0,0
300.87,0,0,0,0,0,0,0,0,0
290.886,0,0,0,0,0,0,0,0,0
280.36,0,0,0,0,0,0,0,0,0
269.376,0,0,0,0,0,0,0,0,0
258.006,0,0,0,0,0,0,0,0,0
246.308,0,0,0,0,0,0,0,0,0
234.335,0,0,0,0,0,0,0,0,0
222.134,0,0,0,0,0,0,0,0,0
209.754,0,0,0,0,0,0,0,0,0
197.247,0,0,0,0,0,0,0,0,0
184.669,0,0,0,0,0,0,0,0,0
172.074,0,0,0,0,0,0,0,0,0
159.525,0,0,0,0,0,0,0,0,0
147.096,0,0,0,0,0,0,0,0,0
134.876,0,0,0,0,0,0,0,0,0
122.963,0,0,0,0,0,0,0,0,0
111.444,0,0,0,0,0,0,0,0,0
100.374,0,0,0,0,0,0,0,0,0
89.787,0,0,0,0,0,0,0,0,0
79.708,0,0,0,0,0,0,0,0,0
70.159,0,0,0,0,0,0,0,0,0
61.168,0,0,0,0,0,0,0,0,0
52.761,0,0,0,0,0,0,0,0,0
44.955,0,0,0,0,0,0,0,0,0
37.759,0,0,0,0,0,0,0,0,0
31.178,0,0,0,0,0,0,0,0,0
25.205,0,0,0,0,0,0,0,0,0
19.834,0,0,0,0,0,0,0,0,0
15.046,0,0,0,0,0,0,0,0,0
10.795,0,0,0,0,0,0,0,0,0
7.018,0,0,0,0,0,0,0,0,0
3.628,0,0,0,0,0,0,0,0,0
0.534,0,0,0,0,0,0,0,0,0
-2.329,0,0,0,0,0,0,0,0,0
-5.007,0,0,0,0,0,0,0,0,0
-7.538,0,0,0,0,0,0,0,0,0
-9.95,0,0,0,0,0,0,0,0,0
-12.275,0,0,0,0,0,0,0,0,0
-14.539,0,0,0,0,0,0,0,0,0
-16.756,0,0,0,0,0,0,0,0,0
-18.933,0,0,0,0,0,0,0,0,0
-21.08,0,0,0,0,0,0,0,0,0
-23.202,0,0,0,0,0,0,0,0,0
-25.307,0,0,0,0,0,0,0,0,0
-27.399,0,0,0,0,0,0,0,0,0
-29.465,0,0,0,0,0,0,0,0,0
-31.479,0,0,0,0,0,0,0,0,0
-33.4,0,0,0,0,0,0,0,0,0
-35.182,0,0,0,0,0,0,0,0,0
-36.794,0,0,0,0,0,0,0,0,0
-38.219,0,0,0,0,0,0,0,0,0
-39.444,0,0,0,0,0,0,0,0,0
-40.467,0,0,0,0,0,0,0,0,0
-41.287,0,0,0,0,0,0,0,0,0
-41.906,0,0,0,0,0,0,0,0,0
-42.338,0,0,0,0,0,0,0,0,0
-42.602,0,0,0,0,0,0,0,0,0
-42.713,0,0,0,0,0,0,0,0,1
-42.684,0,0,0,0,0,0,0,0,0
-42.526,0,0,0,0,0,0,0,0,0
-42.246,0,0,0,0,0,0,0,0,0
-41.861,0,0,0,0,0,0,0,0,0
-41.392,0,0,0,0,0,0,0,0,0
-40.86,0,0,0,0,0,0,0,0,0
-40.293,0,0,0,0,0,0,0,0,0
-39.711,0,0,0,0,0,0,0,0,0
-39.129,0,0,0,0,0,0,0,0,0
-38.56,0,0,0,0,0,0,0,0,0
-38.013,0,0,0,0,0,0,0,0,0
-37.495,0,0,0,0,0,0,0,0,0
-37.011,0,0,0,0,0,0,0,0,0
-36.559,0,0,0,0,0,0,0,0,0
-36.136,0,0,0,0,0,0,0,0,0
-35.74,0,0,0,0,0,0,0,0,0
-35.371,0,0,0,0,0,0,0,0,0
-35.03,0,0,0,0,0,0,0,0,0
-34.72,0,0,0,0,0,0,0,0,0
-34.44,0,0,0,0,0,0,0,0,0
-34.192,0,0,0,0,0,0,0,0,0
-33.974,0,0,0,0,0,0,0,0,0
-33.785,0,0,0,0,0,0,0,0,0
-33.625,0,0,0,0,0,0,0,0,0
-33.492,0,0,0,0,0,0,0,0,0
-33.388,0,0,0,0,0,0,0,0,0
-33.31,0,0,0,0,0,0,0,0,0
-33.257,0,0,0,0,0,0,0,0,0
-33.231,0,0,0,0,0,0,0,0,0
-33.231,0,0,0,0,0,0,0,0,0
-33.258,0,0,0,0,0,0,0,0,0
-33.313,0,0,0,0,0,0,0,0,0
-33.396,0,0,0,0,0,0,0,0,0
-33.507,0,0,0,0,0,0,0,0,0
-33.644,0,0,0,0,0,0,0,0,0
-33.807,0,0,0,0,0,0,0,0,0
-33.995,0,0,0,0,0,0,0,0,0
-34.208,0,0,0,0,0,0,0,0,0
-34.444,0,0,0,0,0,0,0,0,0
-34.701,0,0,0,0,0,0,0,0,0
-34.98,0,0,0,0,0,0,0,0,0
-35.28,0,0,0,0,0,0,0,0,0
-35.6,0,0,0,0,0,0,0,0,0
-35.94,0,0,0,0,0,0,0,0,0
-36.3,0,0,0,0,0,0,0,0,0
-36.679,0,0,0,0,0,0,0,0,0
-37.078,0,0,0,0,0,0,0,0,0
-37.495,0,0,0,0,0,0,0,0,0
-37.93,0,0,0,0,0,0,0,0,0
-38.382,0,0,0,0,0,0,0,0,0
-38.85,0,0,0,0,0,0,0,0,0
-39.334,0,0,0,0,0,0,0,0,0
-39.83,0,0,0,0,0,0,0,0,0
-40.339,0,0,0,0,0,0,0,0,0
-40.859,0,0,0,0,0,0,0,0,0
-41.387,0,0,0,0,0,0,0,0,0
-41.923,0,0,0,0,0,0,0,0,0
-42.466,0,0,0,0,0,0,0,0,0
-43.013,0,0,0,0,0,0,0,0,0
-43.563,0,0,0,0,0,0,0,0,0
-44.116,0,0,0,0,0,0,0,0,0
-44.668,0,0,0,0,0,0,0,0,0
-45.219,0,0,0,0,0,0,0,0,0
-45.767,0,0,0,0,0,0,0,0,0
-46.31,0,0,0,0,0,0,0,0,0
-46.848,0,0,0,0,0,0,0,0,0
-47.377,0,0,0,0,0,0,0,0,0
-47.897,0,0,0,0,0,0,0,0,0
-48.407,0,0,0,0,0,0,0,0,0
-48.904,0,0,0,0,0,0,0,0,0
-49.388,0,0,0,0,0,0,0,0,0
-49.858,0,0,0,0,0,0,0,0,0
-50.312,0,0,0,0,0,0,0,0,0
-50.749,0,0,0,0,0,0,0,0,0
-51.169,0,0,0,0,0,0,0,0,0
-51.569,0,0,0,0,0,0,0,0,0
-51.949,0,0,0,0,0,0,0,0,0
-52.309,0,0,0,0,0,0,0,0,0
-52.647,0,0,0,0,0,0,0,0,0
-52.963,0,0,0,0,0,0,0,0,0
-53.256,0,0,0,0,0,0,0,0,0
-53.527,0,0,0,0,0,0,0,0,0
-53.776,0,0,0,0,0,0,0,0,0
-54.002,0,0,0,0,0,0,0,0,0
-54.208,0,0,0,0,0,0,0,0,0
-54.392,0,0,0,0,0,0,0,0,0
-54.557,0,0,0,0,0,0,0,0,0
-54.703,0,0,0,0,0,0,0,0,0
-54.83,0,0,0,0,0,0,0,0,0
-54.941,0,0,0,0,0,0,0,0,0
-55.036,0,0,0,0,0,0,0,0,0
-55.117,0,0,0,0,0,0,0,0,0
-55.185,0,0,0,0,0,0,0,0,0
-55.242,0,0,0,0,0,0,0,0,0
-55.289,0,0,0,0,0,0,0,0,0
-55.328,0,0,0,0,0,0,0,0,0
-55.36,0,0,0,0,0,0,0,0,0
-55.388,0,0,0,0,0,0,0,0,0
-55.413,0,0,0,0,0,0,0,0,0
-55.438,0,0,0,0,0,0,0,0,0
-55.462,0,0,0,0,0,0,0,0,0
-55.489,0,0,0,0,0,0,0,0,0
-55.519,0,0,0,0,0,0,0,0,0
-55.555,0,0,0,0,0,0,0,0,0
-55.597,0,0,0,0,0,0,0,0,0
-55.647,0,0,0,0,0,0,0,0,0
-55.707,0,0,0,0,0,0,0,0,0
-55.777,0,0,0,0,0,0,0,0,0
-55.858,0,0,0,0,0,0,0,0,0
-55.952,0,0,0,0,0,0,0,0,0
-56.059,0,0,0,0,0,0,0,0,0
-56.179,0,0,0,0,0,0,0,0,0
-56.314,0,0,0,0,0,0,0,0,0
-56.463,0,0,0,0,0,0,0,0,0
-56.626,0,0,0,0,0,0,0,0,0
-56.803,0,0,0,0,0,0,0,0,0
-56.993,0,0,0,0,0,0,0,0,0
-57.197,0,0,0,0,0,0,0,0,0
-57.413,0,0,0,0,0,0,0,0,0
-57.639,0,0,0,0,0,0,0,0,0
-57.877,0,0,0,0,0,0,0,0,0
-58.123,0,0,0,0,0,0,0,0,0
-58.377,0,0,0,0,0,0,0,0,0
-58.637,0,0,0,0,0,0,0,0,0
-58.902,0,0,0,0,0,0,0,0,0
-59.17,0,0,0,0,0,0,0,0,0
-59.44,0,0,0,0,0,0,0,0,0
-59.709,0,0,0,0,0,0,0,0,0
-59.976,0,0,0,0,0,0,0,0,0
-60.24,0,0,0,0,0,0,0,0,0
-60.497,0,0,0,0,0,0,0,0,0
-60.748,0,0,0,0,0,0,0,0,0
-60.989,0,0,0,0,0,0,0,0,0
-61.219,0,0,0,0,0,0,0,0,0
-61.437,0,0,0,0,0,0,0,0,0
-61.641,0,0,0,0,0,0,0,0,0
-61.83,0,0,0,0,0,0,0,0,0
-62.002,0,0,0,0,0,0,0,0,0
-62.156,0,0,0,0,0,0,0,0,0
-62.291,0,0,0,0,0,0,0,0,0
-62.406,0,0,0,0,0,0,0,0,0
-62.5,0,0,0,0,0,0,0,0,0
-62.572,0,0,0,0,0,0,0,0,0
-62.622,0,0,0,0,0,0,0,0,0
-62.65,0,0,0,0,0,0,0,0,0
-62.655,0,0,0,0,0,0,0,0,0
-62.636,0,0,0,0,0,0,0,0,0
-62.596,0,0,0,0,0,0,0,0,0
-62.533,0,0,0,0,0,0,0,0,0
-62.45,0,0,0,0,0,0,0,0,0
-62.345,0,0,0,0,0,0,0,0,0
-62.222,0,0,0,0,0,0,0,0,0
-62.08,0,0,0,0,0,0,0,0,0
-61.922,0,0,0,0,0,0,0,0,0
-61.748,0,0,0,0,0,0,0,0,0
-61.561,0,0,0,0,0,0,0,0,0
-61.362,0,0,0,0,0,0,0,0,0
-61.152,0,0,0,0,0,0,0,0,0
-60.935,0,0,0,0,0,0,0,0,0
-60.711,0,0,0,0,0,0,0,0,0
-60.483,0,0,0,0,0,0,0,0,0
-60.252,0,0,0,0,0,0,0,0,0
-60.021,0,0,0,0,0,0,0,0,0
-59.792,0,0,0,0,0,0,0,0,0
-59.566,0,0,0,0,0,0,0,0,0
-59.345,0,0,0,0,0,0,0,0,0
-59.132,0,0,0,0,0,0,0,0,0
-58.928,0,0,0,0,0,0,0,0,0
-58.734,0,0,0,0,0,0,0,0,0
-58.551,0,0,0,0,0,0,0,0,0
-58.382,0,0,0,0,0,0,0,0,0
-58.228,0,0,0,0,0,0,0,0,0
-58.089,0,0,0,0,0,0,0,0,0
-57.966,0,0,0,0,0,0,0,0,0
-57.861,0,0,0,0,0,0,0,0,0
-57.775,0,0,0,0,0,0,0,0,0
-57.708,0,0,0,0,0,0,0,0,0
-57.661,0,0,0,0,0,0,0,0,0
-57.633,0,0,0,0,0,0,0,0,0
-57.625,0,0,0,0,0,0,0,0,0
-57.637,0,0,0,0,0,0,0,0,0
-57.668,0,0,0,0,0,0,0,0,0
-57.718,0,0,0,0,0,0,0,0,0
-57.786,0,0,0,0,0,0,0,0,0
-57.87,0,0,0,0,0,0,0,0,0
-57.971,0,0,0,0,0,0,0,0,0
-58.087,0,0,0,0,0,0,0,0,0
-58.216,0,0,0,0,0,0,0,0,0
-58.358,0,0,0,0,0,0,0,0,0
-58.511,0,0,0,0,0,0,0,0,0
-58.673,0,0,0,0,0,0,0,0,0
-58.843,0,0,0,0,0,0,0,0,0
-59.02,0,0,0,0,0,0,0,0,0
-59.201,0,0,0,0,0,0,0,0,0
-59.385,0,0,0,0,0,0,0,0,0
-59.57,0,0,0,0,0,0,0,0,0
-59.755,0,0,0,0,0,0,0,0,0
-59.938,0,0,0,0,0,0,0,0,0
-60.119,0,0,0,0,0,0,0,0,0
-60.295,0,0,0,0,0,0,0,0,0
-60.466,0,0,0,0,0,0,0,0,0
-60.631,0,0,0,0,0,0,0,0,0
-60.788,0,0,0,0,0,0,0,0,0
-60.937,0,0,0,0,0,0,0,0,0
-61.077,0,0,0,0,0,0,0,0,0
-61.206,0,0,0,0,0,0,0,0,0
-61.325,0,0,0,0,0,0,0,0,0
-61.432,0,0,0,0,0,0,0,0,0
-61.527,0,0,0,0,0,0,0,0,0
-61.61,0,0,0,0,0,0,0,0,0
-61.68,0,0,0,0,0,0,0,0,0
-61.737,0,0,0,0,0,0,0,0,0
-61.781,0,0,0,0,0,0,0,0,0
-61.813,0,0,0,0,0,0,0,0,0
-61.832,0,0,0,0,0,0,0,0,0
-61.84,0,0,0,0,0,0,0,0,0
-61.837,0,0,0,0,0,0,0,0,0
-61.824,0,0,0,0,0,0,0,0,0
-61.8,0,0,0,0,0,0,0,0,0
-61.768,0,0,0,0,0,0,0,0,0
-61.727,0,0,0,0,0,0,0,0,0
-61.678,0,0,0,0,0,0,0,0,0
-61.623,0,0,0,0,0,0,0,0,0
-61.562,0,0,0,0,0,0,0,0,0
-61.497,0,0,0,0,0,0,0,0,0
-61.428,0,0,0,0,0,0,0,0,0
-61.356,0,0,0,0,0,0,0,0,0
-61.283,0,0,0,0,0,0,0,0,0
-61.209,0,0,0,0,0,0,0,0,0
-61.134,0,0,0,0,0,0,0,0,0
-61.059,0,0,0,0,0,0,0,0,0
-60.985,0,0,0,0,0,0,0,0,0
-60.912,0,0,0,0,0,0,0,0,0
-60.84,0,0,0,0,0,0,0,0,0
-60.77,0,0,0,0,0,0,0,0,0
-60.702,0,0,0,0,0,0,0,0,0
-60.636,0,0,0,0,0,0,0,0,0
-60.572,0,0,0,0,0,0,0,0,0
-60.51,0,0,0,0,0,0,0,0,0
-60.451,0,0,0,0,0,0,0,0,0
-60.395,0,0,0,0,0,0,0,0,0
-60.341,0,0,0,0,0,0,0,0,0
-60.288,0,0,0,0,0,0,0,0,0
-60.238,0,0,0,0,0,0,0,0,0
-60.189,0,0,0,0,0,0,0,0,0
-60.141,0,0,0,0,0,0,0,0,0
-60.093,0,0,0,0,0,0,0,0,0
-60.045,0,0,0,0,0,0,0,0,0
-59.996,0,0,0,0,0,0,0,0,0
-59.947,0,0,0,0,0,0,0,0,0
-59.896,0,0,0,0,0,0,0,0,0
-59.843,0,0,0,0,0,0,0,0,0
-59.787,0,0,0,0,0,0,0,0,0
-59.729,0,0,0,0,0,0,0,0,0
-59.668,0,0,0,0,0,0,0,0,0
-59.603,0,0,0,0,0,0,0,0,0
-59.535,0,0,0,0,0,0,0,0,0
-59.462,0,0,0,0,0,0,0,0,0
-59.386,0,0,0,0,0,0,0,0,0
-59.305,0,0,0,0,0,0,0,0,0
-59.22,0,0,0,0,0,0,0,0,0
-59.132,0,0,0,0,0,0,0,0,0
-59.041,0,0,0,0,0,0,0,0,0
-58.948,0,0,0,0,0,0,0,0,0
-58.853,0,0,0,0,0,0,0,0,0
-58.757,0,0,0,0,0,0,0,0,0
-58.661,0,0,0,0,0,0,0,0,0
-58.567,0,0,0,0,0,0,0,0,0
-58.474,0,0,0,0,0,0,0,0,0
-58.384,0,0,0,0,0,0,0,0,0
-58.299,0,0,0,0,0,0,0,0,0
-58.219,0,0,0,0,0,0,0,0,0
-58.146,0,0,0,0,0,0,0,0,0
-58.081,0,0,0,0,0,0,0,0,0
-58.026,0,0,0,0,0,0,0,0,0
-57.982,0,0,0,0,0,0,0,0,0
-57.951,0,0,0,0,0,0,0,0,0
-57.934,0,0,0,0,0,0,0,0,0
-57.933,0,0,0,0,0,0,0,0,0
-57.949,0,0,0,0,0,0,0,0,0
-57.983,0,0,0,0,0,0,0,0,0
-58.036,0,0,0,0,0,0,0,0,0
-58.109,0,0,0,0,0,0,0,0,0
-58.203,0,0,0,0,0,0,0,0,0
-58.318,0,0,0,0,0,0,0,0,0
-58.455,0,0,0,0,0,0,0,0,0
-58.613,0,0,0,0,0,0,0,0,0
-58.794,0,0,0,0,0,0,0,0,0
-58.995,0,0,0,0,0,0,0,0,0
-59.218,0,0,0,0,0,0,0,0,0
-59.459,0,0,0,0,0,0,0,0,0
-59.719,0,0,0,0,0,0,0,0,0
-59.996,0,0,0,0,0,0,0,0,0
-60.287,0,0,0,0,0,0,0,0,0
-60.589,0,0,0,0,0,0,0,0,0
-60.902,0,0,0,0,0,0,0,0,0
-61.221,0,0,0,0,0,0,0,0,0
-61.543,0,0,0,0,0,0,0,0,0
-61.865,0,0,0,0,0,0,0,0,0
-62.183,0,0,0,0,0,0,0,0,0
-62.493,0,0,0,0,0,0,0,0,0
-62.792,0,0,0,0,0,0,0,0,0
-63.074,0,0,0,0,0,0,0,0,0
-63.335,0,0,0,0,0,0,0,0,0
-63.571,0,0,0,0,0,0,0,0,0
-63.776,0,0,0,0,0,0,0,0,0
-63.945,0,0,0,0,0,0,0,0,0
-64.074,0,0,0,0,0,0,0,0,0
-64.156,0,0,0,0,0,0,0,0,0
-64.188,0,0,0,1,0,0,0,0,0
-64.163,0,0,0,0,0,0,0,0,0
-64.077,0,0,0,0,0,0,0,0,0
-63.926,0,0,0,0,0,0,0,0,0
-63.703,0,0,0,0,0,0,0,0,0
-63.406,0,0,0,0,0,0,0,0,0
-63.031,0,0,0,0,0,0,0,0,0
-62.572,0,0,0,0,0,0,0,0,0
-62.028,0,0,0,0,0,0,0,0,0
-61.396,0,0,0,0,0,0,0,0,0
-60.673,0,0,0,0,0,0,0,0,0
-59.858,0,0,0,0,0,0,0,0,0
-58.95,0,0,0,0,0,0,0,0,0
-57.948,0,0,0,0,0,0,0,0,0
-56.853,0,0,0,0,0,0,0,0,0
-55.666,0,0,0,0,0,0,0,0,0
-54.388,0,0,0,0,0,0,0,0,0
-53.02,0,0,0,0,0,0,0,0,0
-51.566,0,0,0,0,0,0,0,0,0
-50.029,0,0,0,0,0,0,0,0,0
-48.413,0,0,0,0,0,0,0,0,0
-46.723,0,0,0,0,0,0,0,0,0
-44.963,0,0,0,0,0,0,0,0,0
-43.139,0,0,0,0,0,0,0,0,0
-41.258,0,0,0,0,0,0,0,0,0
-39.327,0,0,0,0,0,0,0,0,0
-37.351,0,0,0,0,0,0,0,0,0
-35.341,0,0,0,0,0,0,0,0,0
-33.303,0,0,0,0,0,0,0,0,0
-31.246,0,0,0,0,0,0,0,0,0
-29.178,0,0,0,0,0,0,0,0,0
-27.11,0,0,0,0,0,0,0,0,0
-25.051,0,0,0,0,0,0,0,0,0
-23.01,0,0,0,0,0,0,0,0,0
-20.996,0,0,0,0,0,0,0,0,0
-19.021,0,0,0,0,0,0,0,0,0
-17.094,0,0,0,0,0,0,0,0,0
-15.225,0,0,0,0,0,0,0,0,0
-13.423,0,0,0,0,0,0,0,0,0
-11.698,0,0,0,0,0,0,0,0,0
-10.06,0,0,0,0,0,0,0,0,0
-8.516,0,0,0,0,0,0,0,0,0
-7.076,0,0,0,0,0,0,0,0,0
-5.748,0,0,0,0,0,0,0,0,0
-4.538,0,0,0,0,0,0,0,0,0
-3.455,0,0,0,0,0,0,0,0,0
-2.503,0,0,0,0,0,0,0,0,0
-1.689,0,0,0,0,0,0,0,0,0
-1.02,0,0,0,0,0,0,0,0,0
-0.5,0,0,0,0,0,0,0,0,0
-0.135,0,0,0,0,0,0,0,0,0
0.071,0,0,0,0,0,0,0,0,0
0.114,0,0,0,0,1,0,0,0,0
-0.01,0,0,0,0,0,0,0,0,0
-0.302,0,0,0,0,0,0,0,0,0
-0.765,0,0,0,0,0,0,0,0,0
-1.398,0,0,0,0,0,0,0,0,0
-2.201,0,0,0,0,0,0,0,0,0
-3.17,0,0,0,0,0,0,0,0,0
-4.303,0,0,0,0,0,0,0,0,0
-5.598,0,0,0,0,0,0,0,0,0
-7.05,0,0,0,0,0,0,0,0,0
-8.656,0,0,0,0,0,0,0,0,0
-10.411,0,0,0,0,0,0,0,0,0
-12.31,0,0,0,0,0,0,0,0,0
-14.344,0,0,0,0,0,0,0,0,0
-16.508,0,0,0,0,0,0,0,0,0
-18.792,0,0,0,0,0,0,0,0,0
-21.184,0,0,0,0,0,0,0,0,0
-23.672,0,0,0,0,0,0,0,0,0
-26.244,0,0,0,0,0,0,0,0,0
-28.888,0,0,0,0,0,0,0,0,0
-31.597,0,0,0,0,0,0,0,0,0
-34.363,0,0,0,0,0,0,0,0,0
-37.18,0,0,0,0,0,0,0,0,0
-40.038,0,0,0,0,0,0,0,0,0
-42.93,0,0,0,0,0,0,0,0,0
-45.844,0,0,0,0,0,0,0,0,0
-48.766,0,0,0,0,0,0,0,0,0
-51.677,0,0,0,0,0,0,0,0,0
-54.551,0,0,0,0,0,0,0,0,0
-57.361,0,0,0,0,0,0,0,0,0
-60.083,0,0,0,0,0,0,0,0,0
-62.69,0,0,0,0,0,0,0,0,0
-65.162,0,0,0,0,0,0,0,0,0
-67.48,0,0,0,0,0,0,0,0,0
-69.624,0,0,0,0,0,0,0,0,0
-71.569,0,0,0,0,0,0,0,0,0
-73.289,0,0,0,0,0,0,0,0,0
-74.756,0,0,0,0,0,0,0,0,0
-75.947,0,0,0,0,0,0,0,0,0
-76.842,0,0,0,0,0,0,0,0,0
-77.421,0,0,0,0,0,0,0,0,0
-77.679,0,0,0,0,0,1,0,0,0
-77.633,0,0,0,0,0,0,0,0,0
-77.317,0,0,0,0,0,0,0,0,0
-76.784,0,0,0,0,0,0,0,0,0
-76.092,0,0,0,0,0,0,0,0,0
-75.285,0,0,0,0,0,0,0,0,0
-74.414,0,0,0,0,0,0,0,0,0
-73.547,0,0,0,0,0,0,0,0,0
-72.752,0,0,0,0,0,0,0,0,0
-72.097,0,0,0,0,0,0,0,0,0
-71.648,0,0,0,0,0,0,0,0,0
-71.445,0,0,0,0,0,0,0,0,0
-71.565,0,0,0,0,0,0,0,0,0
-72.143,0,0,0,0,0,0,0,0,0
-73.246,0,0,0,0,0,0,0,0,0
-74.854,0,0,0,0,0,0,0,0,0
-76.859,0,0,0,0,0,0,0,0,0
-79.005,0,0,0,0,0,0,0,0,0
-81.027,0,0,0,0,0,0,0,0,0
-82.723,0,0,0,0,0,0,0,0,0
-83.775,0,0,0,0,0,0,0,0,0
-83.76,0,0,0,0,0,0,0,0,0
-82.445,0,0,0,0,0,0,0,0,0
-79.824,0,0,0,0,0,0,0,0,0
-76.146,0,0,0,0,0,0,0,0,0
-72.018,0,0,0,0,0,0,0,0,0
-68.088,0,0,0,0,0,0,0,0,0
-64.935,0,0,0,0,0,0,0,0,0
-63.28,0,0,0,0,0,0,0,0,0
-63.902,0,0,0,0,0,0,0,0,0
-66.561,0,0,0,0,0,0,0,0,0
-69.949,0,0,0,0,0,0,0,0,0
-72.722,0,0,0,0,0,0,0,0,0
-73.59,1,0,0,0,0,0,0,0,0
-73.083,0,0,0,0,0,0,0,0,0
-72.82,0,0,0,0,0,0,0,0,0
-71.894,0,0,0,0,0,0,0,0,0
-66.318,0,0,0,0,0,0,0,0,0
-49.696,0,0,0,0,0,0,0,0,0
-16.511,0,0,0,0,0,0,0,0,0
34.355,0,0,0,0,0,0,0,0,0
98.419,0,0,0,0,0,0,0,0,0
169.037,0,0,0,0,0,0,0,0,0
242.378,0,0,0,0,0,0,0,0,0
314.74,0,0,0,0,0,0,0,0,0
382.787,0,0,0,0,0,0,0,0,0
440.732,0,0,0,0,0,0,0,0,0
476.614,0,0,0,0,0,0,0,0,0
483.192,0,1,0,0,0,0,0,0,0
459.731,0,0,0,0,0,0,0,0,0
411.246,0,0,0,0,0,0,0,0,0
350.112,0,0,0,0,0,0,0,0,0
283.467,0,0,0,0,0,0,0,0,0
212.467,0,0,0,0,0,0,0,0,0
137.7,0,0,0,0,0,0,0,0,0
59.073,0,0,0,0,0,0,0,0,0
-16.831,0,0,0,0,0,0,0,0,0
-79.777,0,0,0,0,0,0,0,0,0
-123.786,0,0,0,0,0,0,0,0,0
-147.835,0,0,0,0,0,0,0,0,0
-157.812,0,0,0,0,0,0,0,0,0
